"","movieId","title","totalRating","qtdObs","meanRating","qtdGenres"
"5152",7437,"Connie and Carla (2004)",60,16,3.75,"one"
"5153",7438,"Kill Bill: Vol. 2 (2004)",3,1,3,"more"
"5154",7439,"Punisher, The (2004)",0,0,NA,"more"
"5155",7444,"13 Going on 30 (2004)",0,0,NA,"more"
"5156",7445,"Man on Fire (2004)",0,0,NA,"more"
"5157",7448,"Envy (2004)",0,0,NA,"one"
"5158",7449,"Godsend (2004)",0,0,NA,"more"
"5159",7450,"Laws of Attraction (2004)",18,5,3.6,"more"
"5160",7451,"Mean Girls (2004)",0,0,NA,"one"
"5161",7453,"New York Minute (2004)",4,1,4,"more"
"5162",7454,"Van Helsing (2004)",0,0,NA,"more"
"5163",7456,"Valentin (Valentín) (2002)",0,0,NA,"one"
"5164",7458,"Troy (2004)",4,1,4,"more"
"5165",7459,"Carandiru (2003)",11,3,3.66666666666667,"more"
"5166",7460,"Coffee and Cigarettes (2003)",0,0,NA,"more"
"5167",7478,"Swimming to Cambodia (1987)",4,1,4,"one"
"5168",7481,"Enemy Mine (1985)",12,3,4,"more"
"5169",7482,"Enter the Dragon (1973)",0,0,NA,"more"
"5170",7484,"Gimme Shelter (1970)",8.5,3,2.83333333333333,"one"
"5171",7487,"Henry & June (1990)",26,12,2.16666666666667,"one"
"5172",7492,"Martin (1977)",5,2,2.5,"more"
"5173",7493,"Three Faces of Eve, The (1957)",0,0,NA,"one"
"5174",7502,"Band of Brothers (2001)",0,0,NA,"more"
"5175",7505,"Kingdom, The (Riget) (1994)",0,0,NA,"more"
"5176",7541,"100 Girls (2000)",0,0,NA,"more"
"5177",7560,"Fail-Safe (1964)",20,5,4,"more"
"5178",7564,"Kwaidan (Kaidan) (1964)",0,0,NA,"one"
"5179",7566,"28 Up (1985)",6,2,3,"one"
"5180",7569,"You Only Live Twice (1967)",3,1,3,"more"
"5181",7570,"Octopussy (1983)",0,0,NA,"more"
"5182",7571,"Blue Gardenia, The (1953)",3.5,1,3.5,"more"
"5183",7572,"Wit (2001)",0,0,NA,"one"
"5184",7573,"Never Say Never Again (1983)",0,0,NA,"more"
"5185",7574,"Maborosi (Maboroshi no hikari) (1995)",0,0,NA,"one"
"5186",7577,"Magic Flute, The (Trollflöjten) (1975)",5,2,2.5,"more"
"5187",7579,"Pride and Prejudice (1940)",12,3,4,"more"
"5188",7583,"In This Our Life (1942)",0,0,NA,"one"
"5189",7584,"Woman of the Year (1942)",0,0,NA,"more"
"5190",7585,"Summertime (1955)",0,0,NA,"more"
"5191",7586,"Soldier of Orange (a.k.a. Survival Run) (Soldaat van Oranje) (1977)",0,0,NA,"more"
"5192",7587,"Samouraï, Le (Godson, The) (1967)",0,0,NA,"more"
"5193",7613,"White Palace (1990)",11,3,3.66666666666667,"one"
"5194",7614,"Oklahoma! (1955)",0,0,NA,"more"
"5195",7615,"Desert Hearts (1985)",0,0,NA,"one"
"5196",7616,"Body Double (1984)",0,0,NA,"more"
"5197",7619,"Miracle Worker, The (1962)",0,0,NA,"one"
"5198",7620,"Monster in a Box (1992)",4,1,4,"more"
"5199",7624,"School Ties (1992)",3,1,3,"one"
"5200",7625,"Girl (1998)",0,0,NA,"one"
"5201",7627,"Just Write (1997)",0,0,NA,"one"
"5202",7636,"Raising Cain (1992)",4,2,2,"more"
"5203",7649,"Babylon 5: In the Beginning (1998)",4,1,4,"more"
"5204",7650,"Witchfinder General (Conquerer Worm, The) (1968)",0,0,NA,"one"
"5205",7669,"Pride and Prejudice (1995)",3.5,1,3.5,"more"
"5206",7697,"Prince and the Showgirl, The (1957)",0,0,NA,"more"
"5207",7698,"China Syndrome, The (1979)",0,0,NA,"more"
"5208",7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)",4,1,4,"more"
"5209",7701,"Look Who's Talking Too (1990)",0,0,NA,"more"
"5210",7702,"Bells of St. Mary's, The (1945)",3.5,1,3.5,"one"
"5211",7705,"Pat and Mike (1952)",0,0,NA,"more"
"5212",7706,"Animal Crackers (1930)",0,0,NA,"more"
"5213",7708,"Bedazzled (1967)",0,0,NA,"more"
"5214",7713,"Cat People (1942)",15,4,3.75,"more"
"5215",7714,"Camelot (1967)",0,0,NA,"more"
"5216",7720,"Four Musketeers, The (1974)",0,0,NA,"more"
"5217",7728,"Postman Always Rings Twice, The (1946)",0,0,NA,"more"
"5218",7738,"That's The Way I Like It (a.k.a. Forever Fever) (1998)",214,63,3.3968253968254,"more"
"5219",7743,"Explorers (1985)",66,22,3,"more"
"5220",7748,"Pierrot le fou (1965)",13,5,2.6,"more"
"5221",7753,"Tuesdays with Morrie (1999)",0,0,NA,"one"
"5222",7757,"Jason and the Argonauts (1963)",21.5,6,3.58333333333333,"more"
"5223",7759,"Nostalghia (1983)",1,1,1,"one"
"5224",7762,"Tinker, Tailor, Soldier, Spy (1979)",1,1,1,"more"
"5225",7764,"Driller Killer, The (1979)",103.5,26,3.98076923076923,"more"
"5226",7766,"Throne of Blood (Kumonosu jô) (1957)",3.5,1,3.5,"more"
"5227",7767,"Best of Youth, The (La meglio gioventù) (2003)",1,1,1,"one"
"5228",7771,"Zorba the Greek (Alexis Zorbas) (1964)",0,0,NA,"more"
"5229",7773,"Bang, Bang, You're Dead (2002)",5,1,5,"one"
"5230",7774,"My Side of the Mountain (1969)",4,1,4,"more"
"5231",7782,"Sniper (1993)",4,1,4,"more"
"5232",7786,"Genghis Blues (1999)",4,1,4,"one"
"5233",7787,"To Hell and Back (1955)",4,1,4,"more"
"5234",7789,"11'09""01 - September 11 (2002)",4,1,4,"one"
"5235",7790,"Bon Voyage, Charlie Brown (and Don't Come Back!) (1980)",0,0,NA,"more"
"5236",7791,"Internal Affairs (1990)",1,1,1,"more"
"5237",7792,"Parallax View, The (1974)",11,4,2.75,"one"
"5238",7802,"Warriors, The (1979)",9.5,2,4.75,"more"
"5239",7809,"Ambush (Rukajärven tie) (1999)",0,0,NA,"more"
"5240",7810,"Babylon 5: A Call to Arms (1999)",0,0,NA,"more"
"5241",7811,"Babylon 5: The River of Souls (1998)",3,2,1.5,"more"
"5242",7812,"Babylon 5: Thirdspace (1998)",1.5,1,1.5,"more"
"5243",7815,"True Stories (1986)",4,1,4,"more"
"5244",7817,"Zardoz (1974)",5,1,5,"more"
"5245",7818,"School For Scoundrels (1960)",0,0,NA,"one"
"5246",7820,"Virgin Spring, The (Jungfrukällan) (1960)",3,2,1.5,"more"
"5247",7822,"Mogambo (1953)",15,6,2.5,"more"
"5248",7826,"Secret Life of Walter Mitty, The (1947)",2.5,2,1.25,"more"
"5249",7827,"Cypher (2002)",0,0,NA,"more"
"5250",7831,"Another Thin Man (1939)",17.5,5,3.5,"more"
"5251",7832,"Thin Man Goes Home, The (1945)",0,0,NA,"more"
"5252",7833,"Shadow of the Thin Man (1941)",0,0,NA,"more"
"5253",7834,"After the Thin Man (1936)",0,0,NA,"more"
"5254",7835,"Song of the Thin Man (1947)",62.5,22,2.84090909090909,"more"
"5255",7836,"Woodstock (1970)",9.5,4,2.375,"more"
"5256",7840,"Gunga Din (1939)",2,1,2,"more"
"5257",7841,"Children of Dune (2003)",0,0,NA,"more"
"5258",7842,"Dune (2000)",4,1,4,"more"
"5259",7843,"Lammbock (2001)",0,0,NA,"one"
"5260",7844,"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk) (1993)",0,0,NA,"more"
"5261",7845,"Tremors II: Aftershocks (1996)",0,0,NA,"more"
"5262",7846,"Tremors 3: Back to Perfection (2001)",0,0,NA,"more"
"5263",7872,"Getting It Right (1989)",0,0,NA,"more"
"5264",7878,"Straight to Hell (1987)",5,1,5,"more"
"5265",7881,"White Zombie (1932)",12.5,4,3.125,"one"
"5266",7882,"The Plague of the Zombies (1966)",96.5,30,3.21666666666667,"one"
"5267",7883,"I Walked with a Zombie (1943)",13.5,4,3.375,"more"
"5268",7888,"How to Succeed in Business Without Really Trying (1967)",0,0,NA,"more"
"5269",7889,"Pat Garrett and Billy the Kid (1973)",27,7,3.85714285714286,"one"
"5270",7892,"Street Fighter, The (Gekitotsu! Satsujin ken) (1974)",0,0,NA,"one"
"5271",7894,"Duck, You Sucker (1971)",4,1,4,"more"
"5272",7895,"Bring Me the Head of Alfredo Garcia (1974)",0,0,NA,"more"
"5273",7897,"Ballad of Cable Hogue, The (1970)",0,0,NA,"more"
"5274",7899,"Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975)",0,0,NA,"one"
"5275",7914,"Berlin: Symphony of a Great City (Berlin: Die Sinfonie der Großstadt) (1927)",6.5,2,3.25,"one"
"5276",7915,"Samurai Fiction (SF: Episode One) (1998)",4,1,4,"more"
"5277",7916,"Gidget (1959)",2,1,2,"one"
"5278",7919,"Drunken Angel (Yoidore tenshi) (1948)",0.5,1,0.5,"more"
"5279",7920,"Desperate Living (1977)",5.5,3,1.83333333333333,"more"
"5280",7921,"Devil's Rain, The (1975)",0,0,NA,"one"
"5281",7922,"Valachi Papers,The (1972)",0,0,NA,"more"
"5282",7924,"Stray Dog (Nora inu) (1949)",9.5,3,3.16666666666667,"more"
"5283",7925,"Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)",32.5,11,2.95454545454545,"more"
"5284",7926,"High and Low (Tengoku to jigoku) (1963)",0,0,NA,"more"
"5285",7932,"Dark Days (2000)",3,1,3,"one"
"5286",7934,"Zelig (1983)",0,0,NA,"one"
"5287",7935,"Face to Face (Ansikte mot ansikte) (1976)",0,0,NA,"more"
"5288",7936,"Shame (Skammen) (1968)",8,2,4,"more"
"5289",7938,"Winter Light (Nattvardsgästerna) (1963)",0,0,NA,"one"
"5290",7939,"Through a Glass Darkly (Såsom i en spegel) (1961)",0,0,NA,"one"
"5291",7941,"Smiles of a Summer Night (Sommarnattens leende) (1955)",63.5,16,3.96875,"more"
"5292",7942,"Summer with Monika (Sommaren med Monika) (1953)",30,8,3.75,"more"
"5293",7943,"Killers, The (1946)",32,10,3.2,"more"
"5294",7944,"Night of the Iguana, The (1964)",29.5,10,2.95,"more"
"5295",7946,"Reflections in a Golden Eye (1967)",0,0,NA,"one"
"5296",7947,"Under the Volcano (1984)",21.5,8,2.6875,"one"
"5297",7948,"Wise Blood (1979)",12,3,4,"more"
"5298",7951,"Nightbreed (1990)",10,3,3.33333333333333,"more"
"5299",7958,"Bloody Mama (1970)",171.5,51,3.36274509803922,"more"
"5300",7959,"Trip, The (1967)",12,3,4,"one"
"5301",7976,"Ken Park (2002)",5,1,5,"one"
"5302",7979,"Monterey Pop (1968)",3.5,1,3.5,"more"
"5303",7980,"Bridge Too Far, A (1977)",28.5,10,2.85,"more"
"5304",7981,"Infernal Affairs (Mou gaan dou) (2002)",9,3,3,"more"
"5305",7982,"Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)",3.5,1,3.5,"more"
"5306",7983,"Broadway Danny Rose (1984)",0,0,NA,"one"
"5307",7984,"From Beyond (1986)",3,1,3,"more"
"5308",7987,"Dolls (1987)",58.5,19,3.07894736842105,"one"
"5309",7990,"Rock 'N' Roll High School (1979)",22.5,8,2.8125,"more"
"5310",7991,"Death Race 2000 (1975)",0,0,NA,"more"
"5311",7995,"Wild Angels, The (1966)",0,0,NA,"more"
"5312",8003,"Bedlam (1946)",27,8,3.375,"more"
"5313",8008,"Brigadoon (1954)",22.5,11,2.04545454545455,"more"
"5314",8009,"Marjorie Morningstar (1958)",0,0,NA,"one"
"5315",8010,"Power of One, The (1992)",6,2,3,"one"
"5316",8011,"Weather Underground, The (2002)",18.5,6,3.08333333333333,"one"
"5317",8012,"Kikujiro (Kikujirô no natsu) (1999)",0,0,NA,"more"
"5318",8014,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",0,0,NA,"one"
"5319",8015,"Phantom Tollbooth, The (1970)",20,5,4,"more"
"5320",8016,"Getaway, The (1972)",0,0,NA,"more"
"5321",8019,"Dark Water (Honogurai mizu no soko kara) (2002)",0,0,NA,"more"
"5322",8033,"How to Steal a Million (1966)",0,0,NA,"more"
"5323",8039,"Support Your Local Sheriff! (1969)",6.5,4,1.625,"more"
"5324",8042,"Mean Streets (1973)",4,1,4,"more"
"5325",8044,"I Am a Fugitive from a Chain Gang (1932)",8,2,4,"more"
"5326",8056,"Harper (1966)",0,0,NA,"more"
"5327",8057,"Sweet Bird of Youth (1962)",0,0,NA,"one"
"5328",8070,"Grill Point (Halbe Treppe) (2002)",0,0,NA,"one"
"5329",8093,"Shiri (Swiri) (1999)",11.5,3,3.83333333333333,"more"
"5330",8094,"Bad Day at Black Rock (1955)",0,0,NA,"more"
"5331",8117,"In China They Eat Dogs (I Kina spiser de hunde) (1999)",0,0,NA,"more"
"5332",8121,"Seducing Doctor Lewis (Grande séduction, La) (2003)",0,0,NA,"one"
"5333",8123,"Sammy and Rosie Get Laid (1987)",4,1,4,"more"
"5334",8125,"Sunrise: A Song of Two Humans (1927)",8.5,3,2.83333333333333,"more"
"5335",8126,"Shock Corridor (1963)",2,1,2,"one"
"5336",8128,"Au revoir les enfants (1987)",0,0,NA,"one"
"5337",8129,"Sex: The Annabel Chong Story (1999)",11,3,3.66666666666667,"one"
"5338",8130,"Girl Next Door, The (1999)",0,0,NA,"one"
"5339",8131,"Pursuit of Happiness (2001)",26.5,8,3.3125,"more"
"5340",8132,"Gladiator (1992)",0,0,NA,"more"
"5341",8133,"Inheritance, The (Arven) (2003)",17,4,4.25,"one"
"5342",8136,"Indestructible Man (1956)",2,1,2,"more"
"5343",8137,"Wasp Woman, The (1959)",3,1,3,"more"
"5344",8138,"Attack of the Giant Leeches (1959)",8,2,4,"more"
"5345",8142,"Dead or Alive: Hanzaisha (1999)",0,0,NA,"more"
"5346",8143,"Lola Montès (1955)",11.5,3,3.83333333333333,"one"
"5347",8147,"Charly (1968)",0,0,NA,"more"
"5348",8154,"Dolce Vita, La (1960)",3.5,1,3.5,"one"
"5349",8157,"Jin Roh: The Wolf Brigade (Jin-Rô) (1998)",472,134,3.52238805970149,"more"
"5350",8158,"Rush (1991)",0,0,NA,"more"
"5351",8167,"Captain Blood (1935)",0,0,NA,"more"
"5352",8169,"*batteries not included (1987)",1,1,1,"more"
"5353",8183,"Educating Rita (1983)",2,1,2,"more"
"5354",8187,"On Moonlight Bay (1951)",6.5,2,3.25,"more"
"5355",8188,"Sansho the Bailiff (Sanshô dayû) (1954)",0,0,NA,"one"
"5356",8189,"Zazie dans le métro (1960)",0.5,1,0.5,"one"
"5357",8190,"Americanization of Emily, The (1964)",17.5,5,3.5,"more"
"5358",8191,"Anne of the Thousand Days (1969)",0,0,NA,"one"
"5359",8194,"Baby Doll (1956)",6,2,3,"one"
"5360",8195,"Avventura, L' (Adventure, The) (1960)",7.5,3,2.5,"more"
"5361",8196,"Beyond the Valley of the Dolls (1970)",3.5,1,3.5,"more"
"5362",8197,"Hiroshima Mon Amour (1959)",0,0,NA,"more"
"5363",8199,"Ugetsu (Ugetsu monogatari) (1953)",1,1,1,"more"
"5364",8207,"Day of the Jackal, The (1973)",20.5,6,3.41666666666667,"more"
"5365",8208,"Razor's Edge, The (1946)",7,2,3.5,"one"
"5366",8225,"Night of the Living Dead (1990)",1,1,1,"one"
"5367",8228,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",12.5,3,4.16666666666667,"one"
"5368",8235,"Safety Last! (1923)",0,0,NA,"more"
"5369",8236,"While the City Sleeps (1956)",0,0,NA,"more"
"5370",8239,"Viridiana (1961)",0,0,NA,"more"
"5371",8240,"Totally F***ed Up (1993)",0,0,NA,"one"
"5372",8253,"Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979)",7,2,3.5,"more"
"5373",8254,"Arizona Dream (1993)",7,2,3.5,"more"
"5374",8256,"Queen Christina (1933)",0,0,NA,"more"
"5375",8257,"Battleground (1949)",7.5,2,3.75,"more"
"5376",8261,"3 Women (Three Women) (1977)",0,0,NA,"one"
"5377",8263,"Take Me Out to the Ball Game (1949)",189.5,52,3.64423076923077,"more"
"5378",8264,"Grey Gardens (1975)",254.5,82,3.10365853658537,"one"
"5379",8266,"Purple Rain (1984)",17,4,4.25,"more"
"5380",8267,"Signs of Life (Lebenszeichen) (1968)",20,5,4,"one"
"5381",8268,"Point of No Return (1993)",0,0,NA,"more"
"5382",8273,"Tale of Ham and Passion, A (Jamón, Jamón) (1992)",18,5,3.6,"more"
"5383",8275,"College (1927)",4,1,4,"one"
"5384",8290,"Mitchell (1975)",4,1,4,"more"
"5385",8327,"Dolls (2002)",22.5,6,3.75,"more"
"5386",8331,"Man Who Came to Dinner, The (1942)",0,0,NA,"one"
"5387",8332,"Sunday Bloody Sunday (1971)",16.5,5,3.3,"one"
"5388",8336,"Major and the Minor, The (1942)",86.5,26,3.32692307692308,"more"
"5389",8337,"Caine Mutiny, The (1954)",9.5,3,3.16666666666667,"more"
"5390",8338,"Black Narcissus (1947)",0,0,NA,"one"
"5391",8340,"Escape from Alcatraz (1979)",24,6,4,"more"
"5392",8341,"Oliver Twist (1948)",0,0,NA,"more"
"5393",8360,"Shrek 2 (2004)",0,0,NA,"more"
"5394",8361,"Day After Tomorrow, The (2004)",0,0,NA,"more"
"5395",8362,"Raising Helen (2004)",1,1,1,"more"
"5396",8363,"Soul Plane (2004)",0,0,NA,"one"
"5397",8364,"Baadasssss! (How to Get the Man's Foot Outta Your Ass) (2003)",0,0,NA,"one"
"5398",8366,"Saved! (2004)",8.5,2,4.25,"more"
"5399",8367,"Time of the Wolf, The (Le temps du loup) (2003)",0,0,NA,"one"
"5400",8368,"Harry Potter and the Prisoner of Azkaban (2004)",52.5,17,3.08823529411765,"more"
"5401",8369,"Mindhunters (2004)",31,9,3.44444444444444,"more"
"5402",8370,"Blind Swordsman: Zatoichi, The (Zatôichi) (2003)",0,0,NA,"more"
"5403",8371,"Chronicles of Riddick, The (2004)",0,0,NA,"more"
"5404",8372,"Garfield: The Movie (2004)",7,2,3.5,"more"
"5405",8373,"Stepford Wives, The (2004)",0,0,NA,"more"
"5406",8376,"Napoleon Dynamite (2004)",0,0,NA,"one"
"5407",8385,"Lover Come Back (1961)",0,0,NA,"more"
"5408",8387,"Police Academy: Mission to Moscow (1994)",0,0,NA,"more"
"5409",8388,"Ring of Bright Water (1969)",0,0,NA,"more"
"5410",8392,"Fool for Love (1985)",3,2,1.5,"one"
"5411",8403,"Helen of Troy (1956)",0,0,NA,"more"
"5412",8404,"Hound of the Baskervilles, The (1939)",0,0,NA,"more"
"5413",8410,"Suddenly (1954)",0.5,1,0.5,"more"
"5414",8420,"Possessed (1947)",15,4,3.75,"more"
"5415",8422,"Kings Row (1942)",20.5,6,3.41666666666667,"more"
"5416",8423,"Kid Brother, The (1927)",1.5,1,1.5,"more"
"5417",8447,"This Island Earth (1955)",15,5,3,"one"
"5418",8451,"Blackboard Jungle (1955)",388,100,3.88,"one"
"5419",8453,"It Had to Be You (2000)",25.5,12,2.125,"more"
"5420",8459,"Heiress, The (1949)",16,6,2.66666666666667,"more"
"5421",8460,"State Fair (1945)",10.5,3,3.5,"more"
"5422",8462,"Executive Suite (1954)",4.5,1,4.5,"one"
"5423",8463,"Johnny Belinda (1948)",0,0,NA,"one"
"5424",8464,"Super Size Me (2004)",0,0,NA,"more"
"5425",8465,"Johnny Eager (1942)",2,1,2,"more"
"5426",8477,"Jetée, La (1962)",0,0,NA,"more"
"5427",8482,"Picture of Dorian Gray, The (1945)",5,1,5,"more"
"5428",8484,"Human Condition I, The (Ningen no joken I) (1959)",3,1,3,"more"
"5429",8485,"Samsara (2001)",0,0,NA,"more"
"5430",8487,"Please Don't Eat the Daisies (1960)",0,0,NA,"more"
"5431",8491,"White Heat (1949)",0,0,NA,"more"
"5432",8492,"Christmas Carol, A (Scrooge) (1951)",0,0,NA,"more"
"5433",8493,"Memphis Belle (1990)",5.5,2,2.75,"more"
"5434",8494,"Cincinnati Kid, The (1965)",7,2,3.5,"one"
"5435",8499,"Pretty Baby (1978)",0,0,NA,"one"
"5436",8502,"Show Boat (1951)",0,0,NA,"more"
"5437",8504,"Box of Moon Light (1996)",0,0,NA,"more"
"5438",8507,"Freaks (1932)",8.5,3,2.83333333333333,"more"
"5439",8511,"Immigrant, The (1917)",0,0,NA,"one"
"5440",8522,"My Little Chickadee (1940)",4.5,1,4.5,"more"
"5441",8524,"High and the Mighty, The (1954)",0,0,NA,"one"
"5442",8525,"Ugly Dachshund, The (1966)",0,0,NA,"more"
"5443",8526,"Around the World in 80 Days (2004)",2,1,2,"more"
"5444",8527,"I'll Sleep When I'm Dead (2003)",81.5,21,3.88095238095238,"more"
"5445",8528,"Dodgeball: A True Underdog Story (2004)",424,115,3.68695652173913,"one"
"5446",8529,"Terminal, The (2004)",42.5,10,4.25,"more"
"5447",8530,"Dear Frankie (2004)",9.5,3,3.16666666666667,"more"
"5448",8531,"White Chicks (2004)",2.5,1,2.5,"more"
"5449",8533,"Notebook, The (2004)",52,19,2.73684210526316,"more"
"5450",8534,"Two Brothers (Deux frères) (2004)",2.5,1,2.5,"more"
"5451",8535,"De-Lovely (2004)",0,0,NA,"more"
"5452",8537,"Kaena: The Prophecy (Kaena: La prophétie) (2003)",11,6,1.83333333333333,"more"
"5453",8542,"Day at the Races, A (1937)",0,0,NA,"more"
"5454",8544,"Now You See Him, Now You Don't (1972)",0,0,NA,"more"
"5455",8571,"Bob & Carol & Ted & Alice (1969)",0,0,NA,"more"
"5456",8572,"Littlest Rebel, The (1935)",0,0,NA,"more"
"5457",8574,"Claymation Christmas Celebration, A (1987)",0,0,NA,"more"
"5458",8575,"Happenstance (Battement d'ailes du papillon, Le) (2001)",2,2,1,"more"
"5459",8576,"Kopps (2003)",150.5,49,3.07142857142857,"more"
"5460",8577,"Comandante (2003)",15.5,4,3.875,"one"
"5461",8580,"Into the Woods (1991)",0,0,NA,"more"
"5462",8581,"Pirates of Silicon Valley (1999)",5,3,1.66666666666667,"more"
"5463",8582,"Manufacturing Consent: Noam Chomsky and the Media (1992)",45.5,16,2.84375,"more"
"5464",8583,"Clock, The (1945)",129,38,3.39473684210526,"more"
"5465",8584,"Leave Her to Heaven (1945)",0,0,NA,"more"
"5466",8589,"Winter War (Talvisota) (1989)",1,1,1,"more"
"5467",8591,"Philadelphia Experiment, The (1984)",0,0,NA,"more"
"5468",8596,"Revenge of the Pink Panther (1978)",0,0,NA,"more"
"5469",8600,"Angels with Dirty Faces (1938)",0,0,NA,"more"
"5470",8604,"Taxi (1998)",17,5,3.4,"more"
"5471",8607,"Tokyo Godfathers (2003)",3,1,3,"more"
"5472",8609,"Our Hospitality (1923)",0,0,NA,"one"
"5473",8610,"All of Me (1984)",5,1,5,"more"
"5474",8611,"Farmer's Daughter, The (1947)",0,0,NA,"one"
"5475",8612,"Lassie Come Home (1943)",13.5,3,4.5,"more"
"5476",8614,"Overboard (1987)",0,0,NA,"more"
"5477",8616,"By the Light of the Silvery Moon (1953)",13,4,3.25,"more"
"5478",8617,"Butterfield 8 (1960)",12.5,5,2.5,"one"
"5479",8618,"Johnny Guitar (1954)",21.5,7,3.07142857142857,"more"
"5480",8620,"Exterminating Angel, The (Ángel exterminador, El) (1962)",15.5,5,3.1,"more"
"5481",8622,"Fahrenheit 9/11 (2004)",131,45,2.91111111111111,"one"
"5482",8623,"Roxanne (1987)",0,0,NA,"more"
"5483",8625,"Same River Twice, The (2003)",18,5,3.6,"one"
"5484",8629,"Book of Life, The (1998)",0,0,NA,"more"
"5485",8633,"Last Starfighter, The (1984)",0,0,NA,"more"
"5486",8636,"Spider-Man 2 (2004)",0,0,NA,"more"
"5487",8638,"Before Sunset (2004)",0,0,NA,"more"
"5488",8640,"King Arthur (2004)",0,0,NA,"more"
"5489",8641,"Anchorman: The Legend of Ron Burgundy (2004)",20.5,6,3.41666666666667,"one"
"5490",8642,"Sleepover (2004)",8.5,2,4.25,"one"
"5491",8643,"Cinderella Story, A (2004)",0,0,NA,"more"
"5492",8644,"I, Robot (2004)",0,0,NA,"more"
"5493",8645,"Maria Full of Grace (Maria, Llena eres de gracia) (2004)",0,0,NA,"more"
"5494",8650,"Long Day's Journey Into Night (1962)",0,0,NA,"one"
"5495",8654,"Prince Valiant (1954)",0,0,NA,"one"
"5496",8656,"Short Film About Killing, A (Krótki film o zabijaniu) (1988)",0,0,NA,"more"
"5497",8657,"Tin Star, The (1957)",0,0,NA,"one"
"5498",8661,"How the West Was Won (1962)",9.5,2,4.75,"more"
"5499",8665,"Bourne Supremacy, The (2004)",0,0,NA,"more"
"5500",8666,"Catwoman (2004)",47.5,12,3.95833333333333,"more"
"5501",8667,"A Home at the End of the World (2004)",3,1,3,"more"
"5502",8670,"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse) (1933)",171,54,3.16666666666667,"more"
"5503",8672,"Battle Hymn (1957)",1,1,1,"one"
"5504",8675,"Enemy Below, The (1957)",14.5,8,1.8125,"more"
"5505",8684,"Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut) (1956)",43,12,3.58333333333333,"more"
"5506",8689,"Shock to the System, A (1990)",13.5,4,3.375,"more"
"5507",8690,"Slaughterhouse-Five (1972)",57,23,2.47826086956522,"more"
"5508",8695,"Bachelor and the Bobby-Soxer, The (1947)",16.5,5,3.3,"one"
"5509",8699,"Dancing in September (2000)",0,0,NA,"one"
"5510",8700,"Destination Tokyo (1943)",0,0,NA,"more"
"5511",8709,"How I Got Into College (1989)",0,0,NA,"more"
"5512",8711,"Mr. Blandings Builds His Dream House (1948)",0,0,NA,"one"
"5513",8712,"My Favorite Wife (1940)",0,0,NA,"more"
"5514",8713,"New Adventures of Pippi Longstocking, The (1988)",0,0,NA,"more"
"5515",8718,"Snake Pit, The (1948)",7,2,3.5,"one"
"5516",8720,"Super, The (1991)",1,1,1,"one"
"5517",8722,"Two of a Kind (1983)",1,1,1,"more"
"5518",8724,"Leopard, The (Gattopardo, Il) (1963)",4.5,1,4.5,"more"
"5519",8725,"Goodbye, Columbus (1969)",0,0,NA,"more"
"5520",8727,"Day of the Locust, The (1975)",0,0,NA,"one"
"5521",8730,"To End All Wars (2001)",0.5,1,0.5,"more"
"5522",8743,"Biggles (1986)",16.5,4,4.125,"more"
"5523",8745,"World of Suzie Wong, The (1960)",9,5,1.8,"more"
"5524",8751,"Gun Crazy (a.k.a. Deadly Is the Female) (1949)",18,6,3,"more"
"5525",8752,"Set-Up, The (1949)",12,3,4,"more"
"5526",8753,"Unprecedented: The 2000 Presidential Election (2002)",0,0,NA,"one"
"5527",8754,"Prime of Miss Jean Brodie, The (1969)",8,3,2.66666666666667,"one"
"5528",8761,"Three Lives of Thomasina, The (1964)",60.5,19,3.18421052631579,"more"
"5529",8763,"One and Only, Genuine, Original Family Band, The (1968)",0,0,NA,"more"
"5530",8765,"This Gun for Hire (1942)",15,6,2.5,"more"
"5531",8766,"Black Angel (1946)",2.5,1,2.5,"more"
"5532",8767,"Big Clock, The (1948)",0,0,NA,"more"
"5533",8768,"Criss Cross (1949)",0,0,NA,"more"
"5534",8772,"Spy Who Came in from the Cold, The (1965)",4,1,4,"more"
"5535",8777,"Roadkill (a.k.a. Roadkill: Move or Die) (1989)",1,1,1,"one"
"5536",8779,"Bon Voyage (2003)",0,0,NA,"more"
"5537",8781,"Manchurian Candidate, The (2004)",0,0,NA,"one"
"5538",8783,"Village, The (2004)",3,1,3,"more"
"5539",8784,"Garden State (2004)",3,1,3,"more"
"5540",8785,"Early Summer (Bakushû) (1951)",37.5,10,3.75,"one"
"5541",8790,"Revengers Tragedy (2002)",32.5,11,2.95454545454545,"more"
"5542",8795,"Musa the Warrior (Musa) (2001)",0,0,NA,"more"
"5543",8796,"Funny Thing Happened on the Way to the Forum, A (1966)",0,0,NA,"more"
