"","movieId","title","totalRating","qtdObs"
"1112",3865,"Original Kings of Comedy, The (2000)",0,0
"1113",3871,"Shane (1953)",19.5,5
"1114",3873,"Cat Ballou (1965)",127.5,35
"1115",3879,"Art of War, The (2000)",180,49
"1116",3883,"Catfish in Black Bean Sauce (2000)",115,29
"1117",3891,"Turn It Up (2000)",4,1
"1118",3895,"Watcher, The (2000)",15,3
"1119",3896,"Way of the Gun, The (2000)",38.5,19
"1120",3900,"Crime and Punishment in Suburbia (2000)",11,3
"1121",3901,"Duets (2000)",4,1
"1122",3906,"Under Suspicion (2000)",9,3
"1123",3909,"Woman on Top (2000)",3,1
"1124",3910,"Dancer in the Dark (2000)",0,0
"1125",3923,"Return of the Fly (1959)",35.5,9
"1126",3925,"Stranger Than Paradise (1984)",0,0
"1127",3926,"Voyage to the Bottom of the Sea (1961)",12,4
"1128",3927,"Fantastic Voyage (1966)",0,0
"1129",3928,"Abbott and Costello Meet Frankenstein (1948)",4,1
"1130",3932,"Invisible Man, The (1933)",4,1
"1131",3933,"Killer Shrews, The (1959)",5,2
"1132",3937,"Runaway (1984)",404,103
"1133",3952,"Contender, The (2000)",3,1
"1134",3953,"Dr. T and the Women (2000)",0,0
"1135",3957,"Billy Jack (1971)",5,1
"1136",3960,"Haunted (1995)",35.5,8
"1137",3962,"Ghoulies II (1987)",43.5,13
"1138",3964,"Adventures of Ichabod and Mr. Toad, The (1949)",8.5,2
"1139",3965,"Strange Love of Martha Ivers, The (1946)",0,0
"1140",3966,"Detour (1945)",73.5,25
"1141",3971,"Private Eyes, The (1981)",80,22
"1142",3972,"Legend of Drunken Master, The (Jui kuen II) (1994)",35.5,11
"1143",3975,"Lucky Numbers (2000)",23,6
"1144",3976,"Stardom (2000)",26.5,8
"1145",3977,"Charlie's Angels (2000)",14,4
"1146",3978,"Legend of Bagger Vance, The (2000)",0,0
"1147",3983,"You Can Count on Me (2000)",14,4
"1148",3985,"Eagle Has Landed, The (1976)",1,1
"1149",3987,"Bounce (2000)",4,1
"1150",3991,"102 Dalmatians (2000)",79,20
"1151",3993,"Quills (2000)",83,21
"1152",3994,"Unbreakable (2000)",11,3
"1153",3999,"Vertical Limit (2000)",57.5,15
"1154",4000,"Bounty, The (1984)",27,7
"1155",4008,"Born on the Fourth of July (1989)",8,2
"1156",4012,"Punchline (1988)",0,0
"1157",4014,"Chocolat (2000)",5,1
"1158",4015,"Dude, Where's My Car? (2000)",4,1
"1159",4018,"What Women Want (2000)",0,0
"1160",4025,"Miss Congeniality (2000)",0,0
"1161",4029,"State and Main (2000)",0,0
"1162",4035,"Claim, The (2000)",9,3
"1163",4036,"Shadow of the Vampire (2000)",0,0
"1164",4039,"Annie (1982)",12,6
"1165",4041,"Officer and a Gentleman, An (1982)",5,2
"1166",4043,"At Close Range (1986)",0,0
"1167",4047,"Gettysburg (1993)",4.5,1
"1168",4051,"Horrors of Spider Island (Ein Toter Hing im Netz) (1960)",113,37
"1169",4053,"Double Take (2001)",58,17
"1170",4054,"Save the Last Dance (2001)",33,12
"1171",4061,"The Man in the Moon (1991)",69,22
"1172",4066,"I'm Gonna Git You Sucka (1988)",79,29
"1173",4067,"Untamed Heart (1993)",60,21
"1174",4069,"Wedding Planner, The (2001)",65,17
"1175",4073,"Invisible Circus, The (2001)",44,12
"1176",4076,"Two Ninas (1999)",39.5,12
"1177",4077,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien) (2000)",98,29
"1178",4079,"Amazon Women on the Moon (1987)",43,15
"1179",4090,"Brave Little Toaster, The (1987)",76,27
"1180",4091,"Can't Buy Me Love (1987)",38,11
"1181",4092,"Cherry 2000 (1987)",77.5,22
"1182",4102,"Eddie Murphy Raw (1987)",0,0
"1183",4109,"Flowers in the Attic (1987)",81.5,27
"1184",4111,"Gardens of Stone (1987)",13,6
"1185",4124,"Jaws: The Revenge (1987)",2.5,1
"1186",4130,"Maid to Order (1987)",0,0
"1187",4132,"Mannequin (1987)",13.5,6
"1188",4139,"No Man's Land (1987)",1,1
"1189",4140,"North Shore (1987)",10,3
"1190",4141,"Head Over Heels (2001)",0,0
"1191",4143,"Valentine (2001)",92,23
"1192",4144,"In the Mood For Love (Fa yeung nin wa) (2000)",35,10
"1193",4148,"Hannibal (2001)",35.5,8
"1194",4149,"Saving Silverman (Evil Woman) (2001)",0,0
"1195",4155,"Sweet November (2001)",2.5,1
"1196",4159,"3000 Miles to Graceland (2001)",134.5,35
"1197",4161,"Mexican, The (2001)",3,1
"1198",4166,"Series 7: The Contenders (2001)",9,2
"1199",4168,"Get Over It (2001)",0,0
"1200",4173,"When Brendan Met Trudy (2000)",9,3
"1201",4175,"Gray's Anatomy (1996)",9,3
"1202",4180,"Reform School Girls (1986)",4,1
"1203",4183,"Unbelievable Truth, The (1989)",0,0
"1204",4188,"Hans Christian Andersen (1952)",1,1
"1205",4195,"Abominable Dr. Phibes, The (1971)",5,2
"1206",4212,"Death on the Nile (1978)",68,30
"1207",4218,"River's Edge (1986)",101.5,27
"1208",4223,"Enemy at the Gates (2001)",53,14
"1209",4224,"Exit Wounds (2001)",0,0
"1210",4226,"Memento (2000)",17.5,4
"1211",4229,"Say It Isn't So (2001)",4,1
"1212",4231,"Someone Like You (2001)",15,4
"1213",4234,"Tailor of Panama, The (2001)",0,0
"1214",4235,"Amores Perros (Love's a Bitch) (2000)",0,0
"1215",4239,"Blow (2001)",20.5,6
"1216",4241,"Pokémon 3: The Movie (2001)",2.5,1
"1217",4251,"Chopper (2000)",12.5,3
"1218",4254,"Crocodile Dundee in Los Angeles (2001)",160.5,42
"1219",4265,"Driven (2001)",3,2
"1220",4274,"Cleopatra (1963)",34.5,10
"1221",4277,"Lost World, The (1925)",4,2
"1222",4282,"Fellini Satyricon (1969)",28.5,8
"1223",4291,"Nine to Five (a.k.a. 9 to 5) (1980)",302,85
"1224",4296,"Love Story (1970)",29.5,8
"1225",4305,"Angel Eyes (2001)",0,0
"1226",4312,"Himalaya (Himalaya - l'enfance d'un chef) (1999)",4,1
"1227",4317,"Love Potion #9 (1992)",3,1
"1228",4318,"Postcards From the Edge (1990)",20.5,6
"1229",4321,"City Slickers (1991)",9,3
"1230",4324,"Kentuckian, The (1955)",18,7
"1231",4327,"Magnificent Seven, The (1960)",1,1
"1232",4333,"Throw Momma from the Train (1987)",133,32
"1233",4338,"Twelve O'Clock High (1949)",53.5,18
"1234",4342,"Big Eden (2000)",38.5,14
"1235",4343,"Evolution (2001)",5,2
"1236",4347,"Divided We Fall (Musíme si pomáhat) (2000)",25.5,9
"1237",4349,"Catch-22 (1970)",3,1
"1238",4350,"Forgotten Silver (1996)",5,1
"1239",4352,"Shag (1989)",7,2
"1240",4353,"Uncommon Valor (1983)",99.5,31
"1241",4354,"Unlawful Entry (1992)",66,18
"1242",4355,"Youngblood (1986)",58,19
"1243",4361,"Tootsie (1982)",23,6
"1244",4367,"Lara Croft: Tomb Raider (2001)",8,2
"1245",4371,"Baby Boy (2001)",1,1
"1246",4372,"Crazy/Beautiful (2001)",0,0
"1247",4375,"Adventures of Felix, The (a.k.a. Funny Felix) (Drôle de Félix) (2000)",4,1
"1248",4378,"Sexy Beast (2000)",17,5
"1249",4380,"Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000)",65.5,17
"1250",4386,"Cats & Dogs (2001)",242,62
"1251",4394,"Beach Blanket Bingo (1965)",40,12
"1252",4396,"Cannonball Run, The (1981)",73,21
"1253",4397,"Cannonball Run II (1984)",26,7
"1254",4399,"Diary of a Chambermaid (Journal d'une femme de chambre, Le) (1964)",348.5,88
"1255",4414,"X: The Man with the X-Ray Eyes (1963)",4,1
"1256",4432,"Sweet Smell of Success (1957)",31,8
"1257",4440,"Big Boss, The (Fists of Fury) (Tang shan da xiong) (1971)",43,11
"1258",4444,"Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang) (1972)",10,3
"1259",4447,"Legally Blonde (2001)",67.5,19
"1260",4448,"Score, The (2001)",23,7
"1261",4453,"Michael Jordan to the Max (2000)",0,0
"1262",4458,"Africa: The Serengeti (1994)",21,6
"1263",4459,"Alaska: Spirit of the Wild (1997)",8,3
"1264",4462,"18 Again! (1988)",43,11
"1265",4469,"Appointment with Death (1988)",82.5,23
"1266",4471,"Arthur 2: On the Rocks (1988)",37.5,14
"1267",4473,"Bat*21 (1988)",32.5,9
"1268",4475,"Beast of War, The (Beast, The) (1988)",2,1
"1269",4478,"Biloxi Blues (1988)",0,0
"1270",4479,"Bird (1988)",70.5,24
"1271",4480,"Blob, The (1988)",165.5,51
"1272",4487,"Cocktail (1988)",12.5,3
"1273",4489,"Coming to America (1988)",0,0
"1274",4492,"Critters (1986)",11,3
"1275",4495,"Crossing Delancey (1988)",61.5,16
"1276",4500,"Drowning by Numbers (1988)",11,3
"1277",4501,"Elvira, Mistress of the Dark (1988)",66.5,17
"1278",4502,"Ernest Saves Christmas (1988)",185,54
"1279",4518,"The Lair of the White Worm (1988)",4,1
"1280",4527,"Night in the Life of Jimmy Reardon, A (1988)",3,1
"1281",4529,"Bagdad Cafe (Out of Rosenheim) (1987)",0,0
"1282",4532,"Return of the Living Dead Part II (1988)",3,2
"1283",4538,"Salome's Last Dance (1988)",14,4
"1284",4539,"Salsa (1988)",638.5,161
"1285",4543,"Shoot to Kill (1988)",5,1
"1286",4544,"Short Circuit 2 (1988)",24,6
"1287",4545,"Short Circuit (1986)",0,0
"1288",4546,"Vanishing, The (Spoorloos) (1988)",0,0
"1289",4560,"Watchers (1988)",59.5,18
"1290",4561,"Waxwork (1988)",0,0
"1291",4562,"Without a Clue (1988)",23,19
"1292",4565,"American Ninja (1985)",1,1
"1293",4566,"American Ninja 2: The Confrontation (1987)",0,0
"1294",4567,"American Ninja 3: Blood Hunt (1989)",23,6
"1295",4570,"Big Picture, The (1989)",0,0
"1296",4573,"Blaze (1989)",19,5
"1297",4577,"Casualties of War (1989)",3,2
"1298",4578,"Chances Are (1989)",37,9
"1299",4600,"Gross Anatomy (a.k.a. A Cut Above) (1989)",39.5,13
"1300",4603,"Her Alibi (1989)",114,37
"1301",4605,"How to Get Ahead in Advertising (1989)",32.5,10
"1302",4608,"Innocent Man, An (1989)",6,2
"1303",4621,"Look Who's Talking (1989)",44.5,11
"1304",4628,"New York Stories (1989)",0,0
"1305",4632,"Package, The (1989)",63,18
"1306",4634,"Penn & Teller Get Killed (1989)",6.5,2
"1307",4639,"America's Sweethearts (2001)",7,2
"1308",4641,"Ghost World (2001)",0,0
"1309",4654,"Road House (1989)",0,0
"1310",4662,"See No Evil, Hear No Evil (1989)",6,2
"1311",4664,"Shirley Valentine (1989)",7,2
"1312",4670,"Stepfather, The (1987)",3,1
"1313",4675,"Three Fugitives (1989)",0,0
"1314",4677,"Turner & Hooch (1989)",44,13
"1315",4681,"War of the Roses, The (1989)",28.5,8
"1316",4682,"Warlock (1989)",7,2
"1317",4686,"Weekend at Bernie's II (1993)",39,11
"1318",4688,"Black Robe (1991)",34.5,8
"1319",4690,"Cotton Club, The (1984)",17,5
"1320",4691,"Def-Con 4 (1985)",18.5,4
"1321",4697,"Basket Case (1982)",19,7
"1322",4698,"Orphans (1997)",103,24
"1323",4701,"Rush Hour 2 (2001)",71.5,20
"1324",4704,"Hatari! (1962)",35,12
"1325",4710,"Shootist, The (1976)",7,2
"1326",4713,"Altered States (1980)",5,2
"1327",4717,"Battle Creek Brawl (Big Brawl, The) (1980)",76.5,24
"1328",4725,"Session 9 (2001)",51,14
"1329",4734,"Jay and Silent Bob Strike Back (2001)",41,12
"1330",4738,"Happy Accidents (2000)",7,2
"1331",4740,"Maybe Baby (2000)",155.5,56
"1332",4743,"Tortilla Soup (2001)",2,1
"1333",4750,"3 Ninjas Knuckle Up (1995)",53.5,13
"1334",4751,"Hunter, The (1980)",12.5,4
"1335",4753,"Vamp (1986)",17.5,5
"1336",4767,"Abbott and Costello Meet the Mummy (1955)",25.5,7
"1337",4774,"Big Trouble (2002)",60.5,16
"1338",4782,"Sidewalks of New York (2001)",76,23
"1339",4796,"Grass Is Greener, The (1960)",119,43
"1340",4798,"Indiscreet (1958)",214,65
"1341",4803,"Play Misty for Me (1971)",7,2
"1342",4804,"Pocketful of Miracles (1961)",7,2
"1343",4811,"Quadrophenia (1979)",72,21
"1344",4812,"SpaceCamp (1986)",10.5,5
"1345",4821,"Joy Ride (2001)",16,5
"1346",4822,"Max Keeble's Big Move (2001)",10,3
"1347",4823,"Serendipity (2001)",13,4
"1348",4830,"Brubaker (1980)",15,6
"1349",4831,"Can't Stop the Music (1980)",4.5,2
"1350",4836,"Competition, The (1980)",0,0
"1351",4840,"Last Metro, The (Dernier métro, Le) (1980)",0,0
"1352",4842,"Dogs of War, The (1980)",0,0
"1353",4846,"Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau) (1993)",6,2
"1354",4849,"My First Mister (2001)",16,5
"1355",4857,"Fiddler on the Roof (1971)",4,1
"1356",4859,"Kansas (1988)",85,24
"1357",4861,"Mission to Mir (1997)",13,3
"1358",4863,"Female Trouble (1975)",17,5
"1359",4867,"Riding in Cars with Boys (2001)",0,0
"1360",4875,"On the Line (2001)",2,1
"1361",4876,"Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001)",54.5,15
"1362",4881,"Man Who Wasn't There, The (2001)",7,2
"1363",4889,"Heist (2001)",97,29
"1364",4893,"When a Stranger Calls (1979)",35.5,9
"1365",4897,"Fluffer, The (2001)",53.5,13
"1366",4920,"Now, Voyager (1942)",11.5,5
"1367",4921,"Little Women (1933)",79,27
"1368",4923,"Guadalcanal Diary (1943)",65.5,30
"1369",4932,"Dressed to Kill (1980)",3,1
"1370",4933,"Earthling, The (1980)",9.5,3
"1371",4936,"Fame (1980)",12,4
"1372",4949,"Invasion U.S.A. (1985)",1,1
"1373",4952,"Morons From Outer Space (1985)",21,9
"1374",4954,"Ocean's Eleven (a.k.a. Ocean's 11) (1960)",0,0
"1375",4957,"Sudden Impact (1983)",72,20
"1376",4963,"Ocean's Eleven (2001)",4,1
"1377",4967,"No Man's Land (2001)",5,1
"1378",4969,"And Then There Were None (1945)",0,0
"1379",4971,"Moscow on the Hudson (1984)",7.5,2
"1380",4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",8.5,4
"1381",4979,"Royal Tenenbaums, The (2001)",100.5,34
"1382",4992,"Kate & Leopold (2001)",39.5,10
"1383",4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",13,3
"1384",4995,"Beautiful Mind, A (2001)",0,0
"1385",4999,"Dodsworth (1936)",14,5
"1386",5000,"Medium Cool (1969)",0,0
"1387",5015,"Monster's Ball (2001)",7.5,5
"1388",5017,"Big Heat, The (1953)",1,1
"1389",5033,"Russia House, The (1990)",3,1
"1390",5034,"Truly, Madly, Deeply (1991)",5,2
"1391",5041,"Fire and Ice (1983)",4.5,1
"1392",5042,"Forbidden Zone (1980)",4,1
"1393",5047,"Kung Pow: Enter the Fist (2002)",5,1
"1394",5054,"Brainstorm (1983)",10,3
"1395",5055,"Dragon: The Bruce Lee Story (1993)",12.5,3
"1396",5056,"Enigma of Kaspar Hauser, The (a.k.a. Mystery of Kaspar Hauser, The) (Jeder für sich und Gott Gegen Alle) (1974)",150.5,39
"1397",5057,"4 for Texas (1963)",39,11
"1398",5061,"Mrs. Soffel (1984)",7,2
"1399",5066,"Walk to Remember, A (2002)",31,8
"1400",5071,"Maelström (2000)",36,10
"1401",5072,"Metropolis (2001)",17,5
"1402",5074,"Storytelling (2001)",17,5
"1403",5081,"Birthday Girl (2001)",0,0
"1404",5083,"Rare Birds (2001)",18,6
"1405",5085,"Carmen Jones (1954)",5,2
"1406",5092,"Big Fat Liar (2002)",3,1
"1407",5093,"Collateral Damage (2002)",4,1
"1408",5094,"Rollerball (2002)",3,1
"1409",5095,"Scotland, Pa. (2001)",12,3
"1410",5097,"Bright Eyes (1934)",4,1
"1411",5099,"Heidi (1937)",5,1
"1412",5101,"Richard Pryor Here and Now (1983)",303,88
"1413",5102,"Rookie of the Year (1993)",267,69
"1414",5107,"Hart's War (2002)",7,3
"1415",5111,"Good Son, The (1993)",17,8
"1416",5117,"Funny Lady (1975)",55,16
"1417",5121,"Stroszek (1977)",4.5,2
"1418",5128,"Queen of the Damned (2002)",9.5,2
"1419",5134,"Mean Machine (2001)",159.5,43
"1420",5135,"Monsoon Wedding (2001)",42,17
"1421",5142,"Firemen's Ball, The (Horí, má panenko) (1967)",39,11
"1422",5151,"40 Days and 40 Nights (2002)",10.5,4
"1423",5161,"Intersection (1994)",33.5,18
"1424",5164,"Troll in Central Park, A (1994)",45.5,14
"1425",5167,"My Favorite Brunette (1947)",0,0
"1426",5177,"Magnificent Ambersons, The (1942)",80,29
"1427",5179,"Gloria (1980)",20.5,5
"1428",5182,"Hawk the Slayer (1980)",20,11
"1429",5186,"Honeysuckle Rose (a.k.a. On the Road Again) (1980)",13.5,4
"1430",5198,"Long Good Friday, The (1980)",0,0
"1431",5203,"The Monster Club (1981)",38.5,14
"1432",5205,"Motel Hell (1980)",50.5,20
"1433",5208,"Ninth Configuration, The (a.k.a. Twinkle, Twinkle, Killer Kane) (1980)",3,1
"1434",5214,"Oh, God! (1977)",121.5,36
"1435",5220,"Showtime (2002)",17,5
"1436",5222,"Kissing Jessica Stein (2001)",31.5,9
"1437",5223,"Pauline & Paulette (Pauline en Paulette) (2001)",78,20
"1438",5225,"And Your Mother Too (Y tu mamá también) (2001)",16,4
"1439",5226,"All the Right Moves (1983)",35.5,11
"1440",5227,"Barabbas (1961)",383.5,95
"1441",5230,"Paleface, The (1948)",0,0
"1442",5232,"Road to Singapore (1940)",58.5,22
"1443",5236,"Tale of Springtime, A (Conte de Printemps) (1990)",137.5,44
"1444",5241,"Seems Like Old Times (1980)",34.5,9
"1445",5243,"Young Master, The (Shi di chu ma) (1980)",66,21
"1446",5244,"Shogun Assassin (1980)",13.5,4
"1447",5246,"Smokey and the Bandit II (1980)",148,53
"1448",5247,"Smokey and the Bandit (1977)",1,1
"1449",5248,"Smokey and the Bandit III (1983)",372,96
"1450",5277,"Evil That Men Do, The (1984)",38,11
"1451",5278,"Fraternity Vacation (1985)",13,4
"1452",5279,"Impromptu (1991)",7,2
"1453",5285,"Lucky Break (2001)",8,2
"1454",5288,"Atomic Cafe, The (1982)",17.5,5
"1455",5289,"Body and Soul (1947)",3,1
"1456",5293,"Changing Lanes (2002)",0.5,1
"1457",5296,"Sweetest Thing, The (2002)",2,1
"1458",5297,"Cat's Meow, The (2002)",70.5,21
"1459",5298,"Human Nature (2001)",11.5,4
"1460",5299,"My Big Fat Greek Wedding (2002)",38.5,11
"1461",5302,"Breakout (1975)",0,0
"1462",5303,"Joe Versus the Volcano (1990)",4,1
"1463",5304,"Rome, Open City (a.k.a. Open City) (Roma, città aperta) (1945)",16,5
"1464",5309,"Three Men and a Little Lady (1990)",0,0
"1465",5312,"Murder by Numbers (2002)",31,9
"1466",5316,"Enigma (2001)",64.5,26
"1467",5319,"Nine Queens (Nueve reinas) (2000)",0,0
"1468",5324,"Life or Something Like It (2002)",0,0
"1469",5333,"Bob le Flambeur (1955)",0,0
"1470",5334,"Cadillac Man (1990)",5,1
"1471",5335,"Coca-Cola Kid, The (1985)",4,1
"1472",5339,"Husbands and Wives (1992)",4,1
"1473",5343,"Temp, The (1993)",1,1
"1474",5344,"Thief of Hearts (1984)",0,0
"1475",5346,"Wild Orchid (1990)",41.5,14
"1476",5348,"Hollywood Ending (2002)",187.5,51
"1477",5353,"Butterflies Are Free (1972)",5,1
"1478",5356,"Giant Spider Invasion, The (1975)",22.5,8
"1479",5364,"Unfaithful (2002)",0,0
"1480",5365,"Lady and the Duke, The (Anglaise et le duc, L') (2001)",0,0
"1481",5367,"My Beautiful Laundrette (1985)",0,0
"1482",5372,"Calamity Jane (1953)",0,0
"1483",5384,"I Want to Live! (1958)",4,2
"1484",5387,"Enough (2002)",11.5,3
"1485",5400,"Sum of All Fears, The (2002)",21.5,6
"1486",5404,"84 Charing Cross Road (1987)",0,0
"1487",5410,"Silent Running (1972)",0,0
"1488",5415,"Divine Secrets of the Ya-Ya Sisterhood (2002)",3,1
"1489",5417,"Fast Runner, The (Atanarjuat) (2001)",0,0
"1490",5425,"Dark Blue World (Tmavomodrý svet) (2001)",4,1
"1491",5438,"Men at Work (1990)",2,1
"1492",5446,"Rabbit-Proof Fence (2002)",7.5,2
"1493",5449,"Mr. Deeds (2002)",32,8
"1494",5462,"Crocodile Hunter: Collision Course, The (2002)",0,0
"1495",5464,"Road to Perdition (2002)",0,0
"1496",5470,"The Importance of Being Earnest (1952)",0,0
"1497",5471,"Perfect (1985)",18,6
"1498",5477,"Sex and Lucia (Lucía y el sexo) (2001)",2.5,2
"1499",5480,"Stuart Little 2 (2002)",92,30
"1500",5490,"The Big Bus (1976)",0,0
"1501",5501,"Master of Disguise, The (2002)",9.5,3
"1502",5504,"Spy Kids 2: The Island of Lost Dreams (2002)",4,1
"1503",5505,"Good Girl, The (2002)",0,0
"1504",5517,"Nightcap (Merci pour le chocolat) (2000)",23.5,6
"1505",5527,"Possession (2002)",4,1
"1506",5528,"One Hour Photo (2002)",18,5
"1507",5539,"Care Bears Movie II: A New Generation (1986)",0,0
"1508",5544,"Time After Time (1979)",8,2
"1509",5558,"Love and a Bullet (2002)",0,0
"1510",5560,"À nous la liberté (Freedom for Us) (1931)",3.5,1
"1511",5562,"Snipes (2001)",0,0
"1512",5573,"Stealing Harvard (2002)",1,1
"1513",5574,"Transporter, The (2002)",0,0
"1514",5575,"Alias Betty (Betty Fisher et autres histoires) (2001)",33,10
"1515",5577,"Igby Goes Down (2002)",27,7
"1516",5582,"Captain Ron (1992)",10.5,3
"1517",5597,"Suburban Commando (1991)",11.5,3
"1518",5599,"Tabu: A Story of the South Seas (1931)",18.5,5
"1519",5601,"Yearling, The (1946)",14,4
"1520",5602,"Ladykillers, The (1955)",22,6
"1521",5603,"Lavender Hill Mob, The (1951)",9,3
"1522",5604,"Man in the White Suit, The (1951)",3,1
"1523",5607,"Son of the Bride (Hijo de la novia, El) (2001)",4.5,2
"1524",5608,"Das Experiment (Experiment, The) (2001)",39,11
"1525",5609,"Ballistic: Ecks vs. Sever (2002)",558,132
"1526",5611,"Four Feathers, The (2002)",0,0
"1527",5612,"Trapped (2002)",31.5,10
"1528",5620,"Sweet Home Alabama (2002)",19,6
"1529",5621,"Tuxedo, The (2002)",125.5,30
"1530",5625,"Moonlight Mile (2002)",10.5,3
"1531",5636,"Welcome to Collinwood (2002)",0,0
"1532",5646,"Valmont (1989)",0,0
"1533",5655,"Fan, The (1981)",12,5
"1534",5667,"Tuck Everlasting (2002)",0,0
"1535",5670,"Comedian (2002)",0,0
"1536",5675,"Swept Away (2002)",0,0
"1537",5677,"Abandon (2002)",2.5,3
"1538",5680,"Auto Focus (2002)",2,1
"1539",5685,"Real Women Have Curves (2002)",10,3
"1540",5689,"Billy Bathgate (1991)",13,3
"1541",5691,"Jason Goes to Hell: The Final Friday (1993)",19.5,7
"1542",5707,"Absence of Malice (1981)",0,0
"1543",5712,"Blow Out (1981)",0,0
"1544",5723,"Continental Divide (1981)",0,0
"1545",5729,"Endless Love (1981)",0,0
"1546",5734,"Faces of Death 2 (1981)",22,9
"1547",5735,"Faces of Death (1978)",27,7
"1548",5736,"Faces of Death 3 (1985)",5,2
"1549",5737,"Faces of Death 4 (1990)",10.5,3
"1550",5742,"First Monday in October (1981)",0,0
"1551",5745,"Four Seasons, The (1981)",11,4
"1552",5747,"Gallipoli (1981)",7.5,2
"1553",5752,"Gregory's Girl (1981)",93.5,28
"1554",5754,"Hand, The (1981)",5,2
"1555",5768,"Modern Problems (1981)",5,1
"1556",5777,"Pennies from Heaven (1981)",7,3
"1557",5779,"Piranha II: The Spawning (1981)",0,0
"1558",5787,"Truth About Charlie, The (2002)",15.5,4
"1559",5791,"Frida (2002)",0,0
"1560",5792,"Roger Dodger (2002)",0,0
"1561",5801,"Russians Are Coming, the Russians Are Coming, The (1966)",3,1
"1562",5809,"Femme Fatale (2002)",47.5,13
"1563",5812,"Far from Heaven (2002)",3,1
"1564",5816,"Harry Potter and the Chamber of Secrets (2002)",45,11
"1565",5818,"Crime of Father Amaro, The (Crimen del padre Amaro, El) (2002)",53.5,14
"1566",5820,"Standing in the Shadows of Motown (2002)",14,4
"1567",5826,"Rio Grande (1950)",0,0
"1568",5828,"Blackrock (1997)",2,1
"1569",5830,"Mysterious Island (1961)",14,4
"1570",5833,"Dog Soldiers (2002)",0,0
"1571",5836,"Houseboat (1958)",9.5,2
"1572",5839,"My Father's Glory (La gloire de mon père) (1990)",14.5,4
"1573",5840,"My Mother's Castle (Château de ma mère, Le) (1990)",20,8
"1574",5841,"Return to the Blue Lagoon (1991)",0,0
"1575",5843,"Toy Soldiers (1991)",5,1
"1576",5869,"True Confessions (1981)",4,1
"1577",5878,"Talk to Her (Hable con Ella) (2002)",6,2
"1578",5883,"They (2002)",0,0
"1579",5888,"Brother (Brat) (1997)",20,6
"1580",5891,"I Spit on Your Grave (Day of the Woman) (1978)",99.5,35
"1581",5900,"Analyze That (2002)",161,55
"1582",5901,"Empire (2002)",4,2
"1583",5910,"Bolero (Uns et les autres, Les) (1981)",4,1
"1584",5913,"Warning for the Joensson Gang (Varning för Jönssonligan) (1981)",0,0
"1585",5917,"Zoot Suit (1981)",0,0
"1586",5923,"Author! Author! (1982)",6,2
"1587",5943,"Maid in Manhattan (2002)",4,1
"1588",5945,"About Schmidt (2002)",0,0
"1589",5952,"Lord of the Rings: The Two Towers, The (2002)",14,4
"1590",5954,"25th Hour (2002)",3,1
"1591",5956,"Gangs of New York (2002)",1,1
"1592",5957,"Two Weeks Notice (2002)",0,0
"1593",5960,"Bad Influence (1990)",6,2
"1594",5961,"Blue Steel (1990)",6,2
"1595",5962,"Body of Evidence (1993)",4.5,1
"1596",5965,"Duellists, The (1977)",9,2
"1597",5966,"Kiss Before Dying, A (1956)",0,0
"1598",5981,"Day of the Triffids, The (1962)",3.5,1
"1599",5984,"Story of O, The (Histoire d'O) (1975)",3.5,1
"1600",5989,"Catch Me If You Can (2002)",0,0
"1601",5992,"Hours, The (2002)",12.5,4
"1602",5994,"Nicholas Nickleby (2002)",22.5,5
"1603",5995,"Pianist, The (2002)",0,0
"1604",6000,"House on the Edge of the Park, The (Casa sperduta nel parco, La) (1980)",24,7
"1605",6001,"King of Comedy, The (1983)",0,0
"1606",6005,"Blue Collar Comedy Tour: The Movie (2003)",38.5,9
"1607",6006,"Just Married (2003)",5,1
"1608",6012,"Guy Thing, A (2003)",0,0
"1609",6013,"Kangaroo Jack (2003)",0,0
"1610",6014,"National Security (2003)",26.5,7
"1611",6027,"Dogfight (1991)",16.5,4
"1612",6031,"Imitation of Life (1959)",12,3
"1613",6032,"Little Romance, A (1979)",0,0
"1614",6039,"Woman in Red, The (1984)",16.5,4
"1615",6040,"Darkness Falls (2003)",12,3
"1616",6058,"Final Destination 2 (2003)",28,7
"1617",6059,"Recruit, The (2003)",2.5,1
"1618",6060,"Guru, The (2002)",13,5
"1619",6063,"May (2002)",8,2
"1620",6064,"Harder They Fall, The (1956)",0,0
"1621",6073,"Victim (1961)",0,0
"1622",6084,"Honkytonk Man (1982)",5,1
"1623",6092,"Last American Virgin, The (1982)",0,0
"1624",6100,"Midsummer Night's Sex Comedy, A (1982)",26.5,7
"1625",6103,"Monsignor (1982)",47,13
"1626",6107,"Night of the Shooting Stars (Notte di San Lorenzo, La) (1982)",4.5,1
"1627",6109,"One from the Heart (1982)",0.5,1
"1628",6122,"Richard Pryor Live on the Sunset Strip (1982)",0,0
"1629",6143,"Trail of the Pink Panther (1982)",0,0
