"","movieId","title","totalRating","qtdObs"
"1039",91974,"Underworld: Awakening (2012)",11.5,3
"1040",92210,"Disappearance of Haruhi Suzumiya, The (Suzumiya Haruhi no shôshitsu) (2010)",0,0
"1041",92234,"Red Tails (2012)",3.5,1
"1042",92507,"Safe House (2012)",0,0
"1043",92681,"Journey 2: The Mysterious Island (2012)",0,0
"1044",93272,"Dr. Seuss' The Lorax (2012)",21.5,6
"1045",93363,"John Carter (2012)",8,2
"1046",93766,"Wrath of the Titans (2012)",0,0
"1047",93840,"Cabin in the Woods, The (2012)",0,0
"1048",94018,"Battleship (2012)",0,0
"1049",94777,"Men in Black III (M.III.B.) (M.I.B.³) (2012)",0,0
"1050",94833,"Pirates! Band of Misfits, The (2012)",0,0
"1051",94864,"Prometheus (2012)",2.5,1
"1052",95105,"Madagascar 3: Europe's Most Wanted (2012)",0,0
"1053",95147,"Dragon Ball: Sleeping Princess in Devil's Castle (Doragon bôru: Majinjô no nemuri hime) (1987)",3.5,1
"1054",95165,"Dragon Ball Z the Movie: The World's Strongest (a.k.a. Dragon Ball Z: The Strongest Guy in The World) (Doragon bôru Z: Kono yo de ichiban tsuyoi yatsu) (1990)",0,0
"1055",95167,"Brave (2012)",0,0
"1056",95182,"Dragon Ball Z the Movie: The Tree of Might (Doragon bôru Z 3: Chikyû marugoto chô kessen) (1990)",0,0
"1057",95207,"Abraham Lincoln: Vampire Hunter (2012)",0,0
"1058",95307,"Rock of Ages (2012)",0,0
"1059",95311,"Presto (2008)",0,0
"1060",95313,"Jack-Jack Attack (2005)",0,0
"1061",95510,"Amazing Spider-Man, The (2012)",0,0
"1062",96079,"Skyfall (2012)",0,0
"1063",96691,"Resident Evil: Retribution (2012)",4,2
"1064",96792,"Kismet (1955)",0,0
"1065",96832,"Holy Motors (2012)",0,0
"1066",96861,"Taken 2 (2012)",0,0
"1067",97742,"Alex Cross (2012)",4.5,2
"1068",97757,"'Hellboy': The Seeds of Creation (2004)",0,0
"1069",97957,"Excision (2012)",0,0
"1070",98243,"Rise of the Guardians (2012)",5,2
"1071",98441,"Rebecca of Sunnybrook Farm (1938)",0,0
"1072",99149,"Misérables, Les (2012)",0,0
"1073",99764,"It's Such a Beautiful Day (2012)",0,0
"1074",100163,"Hansel & Gretel: Witch Hunters (2013)",7,2
"1075",100383,"Side Effects (2013)",0,0
"1076",100498,"Good Day to Die Hard, A (2013)",0,0
"1077",101076,"G.I. Joe: Retaliation (2013)",0,0
"1078",101112,"Oz the Great and Powerful (2013)",0,0
"1079",101864,"Oblivion (2013)",0,0
"1080",102125,"Iron Man 3 (2013)",0,0
"1081",102445,"Star Trek Into Darkness (2013)",0,0
"1082",102716,"Fast & Furious 6 (Fast and the Furious 6, The) (2013)",0,0
"1083",102880,"After Earth (2013)",3.5,1
"1084",103042,"Man of Steel (2013)",33,9
"1085",103228,"Pacific Rim (2013)",0,0
"1086",103249,"World War Z (2013)",0,0
"1087",103253,"Elysium (2013)",0,0
"1088",103335,"Despicable Me 2 (2013)",0,0
"1089",103339,"White House Down (2013)",0,0
"1090",103384,"Lone Ranger, The (2013)",0,0
"1091",103449,"Passion (2012)",0,0
"1092",103659,"Justice League: The Flashpoint Paradox (2013)",8,4
"1093",103755,"Turbo (2013)",6,2
"1094",103772,"Wolverine, The (2013)",316,84
"1095",103810,"Red 2 (2013)",27.5,7
"1096",104243,"Riddick (2013)",0,0
"1097",104312,"Mortal Instruments: City of Bones, The (2013)",0,0
"1098",105468,"Cloudy with a Chance of Meatballs 2 (2013)",0,0
"1099",105504,"Captain Phillips (2013)",0,0
"1100",106002,"Ender's Game (2013)",0,0
"1101",106004,"Maniac (1963)",0,0
"1102",106072,"Thor: The Dark World (2013)",0,0
"1103",106471,"One Piece Film: Strong World (2009)",4,1
"1104",106473,"One Piece Film Z (2012)",0,0
"1105",106487,"The Hunger Games: Catching Fire (2013)",0,0
"1106",106696,"Frozen (2013)",0,0
"1107",106762,"Trigun: Badlands Rumble (2010)",2.5,1
"1108",107069,"Lone Survivor (2013)",0,0
"1109",107953,"Dragon Ball Z: Battle of Gods (2013)",0,0
"1110",108090,"Dragon Ball: The Path to Power (Doragon bôru: Saikyô e no michi) (1996)",0,0
"1111",108188,"Jack Ryan: Shadow Recruit (2014)",0,0
"1112",108190,"Divergent (2014)",0,0
"1113",108514,"Yeh Jawaani Hai Deewani (2013)",0,0
"1114",108689,"I, Frankenstein (2014)",0,0
"1115",108795,"Wonder Woman (2009)",0,0
"1116",108932,"The Lego Movie (2014)",0,0
"1117",108945,"RoboCop (2014)",0,0
"1118",108979,"Cowboy Bebop (1998)",0,0
"1119",109673,"300: Rise of an Empire (2014)",0,0
"1120",109850,"Need for Speed (2014)",0,0
"1121",110102,"Captain America: The Winter Soldier (2014)",0,0
"1122",110655,"Rio 2 (2014)",0,0
"1123",110781,"Mulan II (2004)",6,2
"1124",111364,"Godzilla (2014)",7.5,2
"1125",111659,"Maleficent (2014)",0,0
"1126",113741,"Coherence (2013)",0,0
"1127",114552,"Boxtrolls, The (2014)",0,0
"1128",114935,"Predestination (2014)",0,0
"1129",115680,"Time Lapse (2014)",0,0
"1130",115927,"Doctor Strange (2007)",3,1
"1131",116799,"Inherent Vice (2014)",2.5,1
"1132",117121,"Dorothy Mills (2008)",4.5,1
"1133",117529,"Jurassic World (2015)",0,0
"1134",117851,"Penguins of Madagascar (2014)",0,0
"1135",118354,"Kill the Messenger (2014)",0,0
"1136",118898,"A Most Violent Year (2014)",0,0
"1137",118997,"Into the Woods (2014)",0,0
"1138",119145,"Kingsman: The Secret Service (2015)",4,1
"1139",119155,"Night at the Museum: Secret of the Tomb (2014)",0,0
"1140",120392,"Comet (2014)",3.5,1
"1141",120637,"Blackhat (2015)",0,0
"1142",120799,"Terminator Genisys (2015)",0,0
"1143",122882,"Mad Max: Fury Road (2015)",87.5,29
"1144",122886,"Star Wars: Episode VII - The Force Awakens (2015)",210.5,58
"1145",122902,"Fantastic Four (2015)",0,0
"1146",122904,"Deadpool (2016)",3,1
"1147",122924,"X-Men: Apocalypse (2016)",0,0
"1148",126430,"The Pacific (2010)",0,0
"1149",129191,"The Clowns (1970)",0,0
"1150",129354,"Focus (2015)",0,0
"1151",129937,"Run All Night (2015)",0,0
"1152",130073,"Cinderella (2015)",0,0
"1153",130083,"Kidnapping Mr. Heineken (2015)",0,0
"1154",130520,"Home (2015)",3.5,1
"1155",132046,"Tomorrowland (2015)",3.5,1
"1156",132618,"Kite (2014)",4,1
"1157",134170,"Kung Fury (2015)",0,0
"1158",134853,"Inside Out (2015)",0,0
"1159",135266,"Zenon: The Zequel (2001)",6,2
"1160",135518,"Self/less (2015)",0,0
"1161",135887,"Minions (2015)",14,4
"1162",136016,"The Good Dinosaur (2015)",4,1
"1163",136864,"Batman v Superman: Dawn of Justice (2016)",0,0
"1164",139130,"Afro Samurai (2007)",83,21
"1165",139620,"Everything's Gonna Be Great (1998)",486.5,126
"1166",140711,"American Ultra (2015)",0,0
"1167",142192,"Female on the Beach (1955)",2.5,1
"1168",145935,"Peanuts Movie, The (2015)",0,0
"1169",149830,"Pride and Prejudice and Zombies (2016)",0,0
"1170",150548,"Sherlock: The Abominable Bride (2016)",0,0
"1171",152081,"Zootopia (2016)",0,0
"1172",156025,"Ice Age: The Great Egg-Scapade (2016)",0,0
"1173",156607,"The Huntsman Winter's War (2016)",0,0
"1174",157407,"I Am Wrath (2016)",0,0
"1175",160080,"Ghostbusters (2016)",0,0
"1176",161594,"Kingsglaive: Final Fantasy XV (2016)",0,0
"1177",161918,"Sharknado 4: The 4th Awakens (2016)",0,0
"1178",163056,"Shin Godzilla (2016)",0,0
